timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,attack
718,718,-1.0,-0.0325851429648103,-1.019735141948515,-1.0,0.99407030919102,-1.0,-1.0,-0.3928571428571428,0.1664613145916882,-0.2196893403682376,0.8713985195608924,0.927794693344932,-0.4508580343213728,-1.0,-0.3414804182899322,0.3661114858896326,0.0656653186982476,-0.6313087788976732,-1.0,0.0,0.9994074074074074,-1.0,0.946483617758286,1.16658954187876,-1.0,-0.9990963800986752,-0.9565217391304348,0
719,719,-1.0,-0.0325851429648103,-1.0144084467673302,-1.0,0.9937879429620216,-1.0,-1.0,-0.4642857142857139,0.1664613145916882,-0.2196893403682376,0.8629983558653962,0.9253588516746408,-0.4508580343213728,-1.0,-0.3398400656141069,0.3668319328280631,0.0681301752358944,-0.6243396155719583,-1.0,0.0,0.9995740740740742,-1.0,0.9457844726221114,1.1656640444238775,-1.0,-0.9990963800986752,-1.0,0
720,720,-1.0,-0.0339983042065084,-1.009102847408642,-1.0,0.9923761118170268,-1.0,-1.0,-0.5357142857142856,0.1664613145916882,-0.2196893403682376,0.5665228348039602,0.929534580252283,-0.4477379095163806,-1.0,-0.3390198892761943,0.3676178749437895,0.0682072020026958,-0.6204428790887628,-1.0,0.0,0.9996851851851852,-1.0,0.8849588457749384,1.164738546968996,-1.0,-0.9990963800986752,-0.9565217391304348,0
721,721,-1.0,-0.0355410052286944,-1.0036495772924532,-1.0,0.9943526754200196,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.0394161527250267,0.9217050891692038,-0.4461778471138845,-1.0,-0.337379536600369,0.3684038170595158,0.0687463893703062,-0.6120499082018807,-1.0,0.0,0.9995185185185186,-1.0,0.8203197000031773,1.163813049514114,-1.0,-0.9990963800986752,-1.0,0
722,722,-1.0,-0.0370837062508815,-1.0036495772924532,-1.0,0.9943526754200196,-1.0,-1.0,-0.7142857142857142,0.1664613145916882,-0.2196893403682376,-0.8337198365916869,0.9206611570247928,-0.4336973478939158,-1.0,-0.3357391839245437,0.3691897591743327,0.0702098979395338,-0.6026078159541384,-1.0,0.0,0.9994814814814816,-1.0,0.9471192042457172,1.162887552059232,-1.0,-0.9990963800986752,-1.0,0
723,723,-1.0,-0.0370837062508815,-0.9930067348413324,-1.0,0.9929408442750248,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8009591981792461,0.9234449760765546,-0.4305772230889235,-1.0,-0.3340988312487184,0.3699757012900591,0.071211245907953,-0.6011840083929707,-1.0,0.0,0.9995370370370372,-1.0,0.9470556455969742,1.1573345673299398,-1.0,-0.9990963800986752,-0.5652173913043479,0
724,724,-1.0,-0.0402162136699775,-0.9876905875713956,-1.0,0.9949174078780176,-1.0,-1.0,-0.7142857142857142,0.1664613145916882,-0.2196893403682376,-0.8064516129032278,0.9265767725097862,-0.998439937597504,-1.0,-0.3324584785728931,0.3707616434048759,0.0716734065087616,-0.5959384015886693,-1.0,0.0,0.999425925925926,-1.0,0.9488352877617816,1.1536325775104117,-1.0,-0.9990963800986752,-1.0,0
725,725,-1.0,-0.0417706910358455,-0.9823638923902112,-1.0,0.9946350416490192,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8135594437224922,0.9244889082209652,-0.984399375975039,-1.0,-0.3308181258970678,0.3715475855206023,0.0750625842480261,-0.5870958072614183,-1.0,0.0,0.999462962962963,-1.0,0.946801411002002,1.151781582600648,-1.0,-0.9990963800986752,-1.0,0
726,726,-1.0,-0.0434429318385203,-0.976963361830272,-1.0,0.9929408442750248,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.813196872554438,0.9246628969116996,-0.982839313572543,-1.0,-0.3291777732212425,0.3723335276363286,0.0769882534180625,-0.5784030874142903,-1.0,0.0,0.9996296296296298,-1.0,0.7553627609877012,1.1434521055067095,-1.0,-0.9990963800986752,-0.9565217391304348,0
727,727,-1.0,-0.045138725328558,-0.9716366666490872,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8129312263521042,0.912483688560243,-0.970358814352574,-1.0,-0.3275374205454172,0.3731194697511455,0.1289042942422491,-0.568811120686425,-1.0,0.0,0.9995370370370372,-1.0,0.9497251088441854,1.142526608051828,-1.0,-0.9990963800986752,-1.0,0
728,728,-1.0,-0.0468345188185954,-0.9663310672903987,-1.0,0.9960468727940136,-1.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8121450571857305,0.9246628969116996,-0.967238689547582,-1.0,-0.3258970678695919,0.3739054118668719,0.209166185249374,-0.5576454719172692,-1.0,0.0,0.9995555555555556,-1.0,0.944894651539708,1.141601110596946,-1.0,-0.9990963800986752,-0.4347826086956522,0
729,729,-1.0,-0.048530312308632,-0.9663310672903987,-1.0,0.9951997741070172,0.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8141409935167976,0.9244889082209652,-1.0,-1.0,-0.3242567151937666,0.3746913539816887,0.2921240130945501,-0.5545730450747497,-1.0,0.0,0.9995925925925928,-1.0,0.9473734388406896,1.140675613142064,-1.0,-0.9990963800986752,-1.0,0
730,730,-1.0,-0.048530312308632,-0.9610043721092142,-1.0,0.9946350416490192,0.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8138394491790082,0.9234449760765546,-0.9890795631825272,-1.0,-0.3226163625179413,0.3754772960974151,0.3555170421721547,-0.5449061411068228,-1.0,0.0,0.9995370370370372,-1.0,0.8840054660437915,1.139750115687182,-1.0,-0.9990963800986752,-0.9565217391304348,0
731,731,-1.0,-0.0502496584860312,-0.9556776769280204,-1.0,0.99407030919102,0.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8138681676873689,0.92361896476729,-0.982839313572543,-1.0,-0.320976009842116,0.3762632382131414,0.4125168496052376,-0.53441492749822,-1.0,0.0,0.9995740740740742,-1.0,0.8813995614453233,1.1388246182323,-1.0,-0.9990963800986752,-0.9130434782608696,0
732,732,-1.0,-0.0520749917565577,-0.9503826254805864,-1.0,0.9954821403360156,0.0,-1.0,-0.8928571428571428,0.1664613145916882,-0.2196893403682376,-0.8261848179605555,0.9230969986950844,-0.9750390015600624,-1.0,-0.3193356571662907,0.3770491803279583,0.4873098401694586,-0.5253475214507848,-1.0,0.0,0.9995925925925928,-1.0,0.8231798391966184,1.137899120777418,-1.0,-0.9990963800986752,-0.6956521739130435,0
733,733,-1.0,-0.053900325027083,-0.9503826254805864,-1.0,0.9937879429620216,0.0,-1.0,-0.8928571428571428,0.1664859260763299,-0.2196893403682376,-0.8259478902665788,0.9220530665506734,-0.970358814352574,-1.0,-0.3176953044904654,0.3778351224436846,0.4957057577508184,-0.5162051781632879,-1.0,0.0,0.9995740740740742,-1.0,0.9473734388406896,1.1369736233225358,-1.0,-0.9990963800986752,-1.0,0
734,734,-1.0,-0.053900325027083,-0.9398558100532112,-1.0,0.9954821403360156,-1.0,-1.0,-0.9642857142857142,0.1664859260763299,-0.2196893403682376,-0.8258509653008619,0.9232709873858188,-0.967238689547582,-1.0,-0.3160549518146401,0.3786210645585015,0.5034084344309646,-0.5016673535913672,-1.0,0.0,0.9995555555555556,-1.0,0.8826071757714427,1.136048125867654,-1.0,-0.9990963800986752,-0.4347826086956522,0
735,735,-1.0,-0.0575980969428591,-0.9345396627832746,-1.0,0.9932232105040244,0.0,-1.0,-0.8214285714285712,0.1664859260763299,-0.2196893403682376,-0.8259299411988529,0.9206611570247928,-0.9641185647425896,-1.0,-0.3144145991388148,0.3794070066742279,0.5083381475062583,-0.4918505751433173,-1.0,0.0,0.9995555555555556,-1.0,0.9455302380271392,1.1351226284127718,-1.0,-0.9990963800986752,-0.9565217391304348,0
736,736,-1.0,-0.0595529699938777,-0.929212967602088,-1.0,0.9926584780460256,0.0,-1.0,-0.8214285714285712,-0.4907299304879374,-0.2199137421459407,-0.8260340457916608,0.9224010439321436,-0.9625585023400935,-1.0,-0.3127742464629894,0.3801929487899542,0.5105719237435007,-0.4866799055790776,-1.0,0.0,0.9996296296296298,-1.0,0.945911589919598,1.13419713095789,-1.0,-0.9990963800986752,-1.0,0
737,737,-1.0,-0.0615196193885687,-0.9238968203321506,-1.0,0.9946350416490192,0.0,-1.0,-0.8928571428571428,-1.1102440690167583,0.0424393020557378,-0.8260555846729305,0.9185732927359712,-0.9563182527301092,-1.0,-0.3111338937871641,0.3809788909047711,-0.9838243789716926,-0.4854809097380941,-1.0,0.0,0.9995185185185186,-1.0,0.8234340737915908,1.1332716335030075,-1.0,-0.9990963800986752,-1.0,0
738,738,-1.0,-0.0635098214706273,-0.7487487540279812,-1.0,0.9946350416490192,0.0,-1.0,-0.8928571428571428,-1.1590640252390778,0.3789434507520187,-0.8252299275575612,0.918051326663766,-0.9485179407176288,-1.0,-0.3094935411113388,0.3817648330204974,-0.9823608704024648,-0.4788864326126867,-1.0,0.0,0.9994814814814816,-1.0,0.8187942924333427,1.132346136048126,-1.0,-0.9990963800986752,-1.0,0
739,739,-1.0,1.0,-0.7487487540279812,-1.0,0.9937879429620216,0.0,-1.0,-0.8928571428571428,-1.2615154829311692,0.5215206778028321,-0.8206959930501214,0.918399304045236,-0.937597503900156,-1.0,-0.3078531884355135,0.3825507751353143,-0.9811284421336416,-0.4782869346921949,-1.0,0.0,0.9995185185185186,-1.0,0.9458480312708548,1.1314206385932442,-1.0,-0.9990963800986752,-1.0,0
740,740,-1.0,1.0,-0.7487487540279812,-1.0,0.9929408442750248,0.0,-1.0,-0.8928571428571428,-1.2821706714166838,0.521526151016923,-0.8507319629818428,0.918399304045236,-0.9251170046801872,-1.0,-0.3062128357596883,0.3833367172510407,-0.9788176391295976,-0.4776874367717036,-1.0,0.0,0.999425925925926,-1.0,0.927988050974036,1.130495141138362,-1.0,-0.9990963800986752,-0.9565217391304348,0
741,741,-1.0,1.0,-0.7487487540279812,-1.0,0.9932232105040244,-1.0,-1.0,-0.8928571428571428,-1.0654173261775473,-0.0844352737701696,-0.6236942053229747,0.9168334058286204,-0.9235569422776913,-1.0,-0.304572483083863,0.384122659366767,-0.9832081648372808,-0.476938064371089,-1.0,0.0,0.9994444444444444,-1.0,0.933899005307147,1.12956964368348,-1.0,-0.9990963800986752,-1.0,0
742,742,-1.0,1.0,-0.7487487540279812,-1.0,0.9926584780460256,-1.0,-1.0,-0.8928571428571428,-1.0899180591383262,-0.219908268931847,0.565991542399289,0.91648542844715,-1.0,-1.0,-0.3029321304080377,0.3849086014815839,-0.9803581744656268,-0.4761886919704747,-1.0,0.0,0.9995555555555556,-1.0,0.9138144723043182,1.128644146228598,-1.0,-0.9990963800986752,-1.0,0
743,743,-1.0,1.0,-0.7487487540279812,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,-1.05242246228675,-0.8714670403047458,0.5693336588097615,0.9149195302305344,-0.9781591263650546,-1.0,-0.3012917777322124,0.3856945435973102,-0.9796649335644136,-0.4755142568099217,-1.0,0.0,0.9994814814814816,-1.0,0.9139415896018046,1.127718648773716,-1.0,-0.9990963800986752,-1.0,0
744,744,-1.0,1.0,-0.7487487540279812,-1.0,0.9923761118170268,-1.0,-1.0,-0.9642857142857142,-0.3995689913752118,-1.124356897344395,0.5988957733535332,0.9149195302305344,-0.9719188767550702,-1.0,-0.2996514250563871,0.3864804857121271,-0.9765068361255536,-0.4737907002885082,-1.0,0.0,0.9995370370370372,-1.0,0.9188356055550256,1.1267931513188338,-1.0,-0.9990963800986752,-1.0,0
745,745,-1.0,1.0,-0.7487487540279812,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,0.1664613145916882,-1.3259791580007496,0.5988957733535332,0.90726402783819,-0.968798751950078,-1.0,-0.2980110723805618,0.3872664278278535,-0.9751973810899288,-0.473565888568324,-1.0,0.0,0.999351851851852,-1.0,0.9132424444656304,1.125867653863952,-1.0,-0.9990963800986752,-0.8695652173913043,0
746,746,-1.0,1.0,-0.7487487540279812,-1.0,0.9920937455880274,-1.0,-1.0,-0.9642857142857142,-0.1515190669786175,-1.0342677934190077,0.5988957733535332,0.9032622879512826,-0.9625585023400935,-1.0,-0.2963707197047365,0.3880523699435798,-0.9751203543231272,-0.472891453407771,-1.0,0.0,0.9997222222222224,-1.0,0.913560237709346,1.1249421564090698,-1.0,-0.9990963800986752,-1.0,0
747,747,-1.0,1.0,-0.7487487540279812,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,-0.2448950397090926,0.0793451846662458,0.5988957733535332,0.9027403218790772,-0.9547581903276132,-1.0,-0.2947303670289112,0.3888383120583967,-0.974581166955517,-0.4710929596462962,-1.0,0.0,0.9995,-1.0,0.91445005879175,1.1230911614993058,-1.0,-0.9990963800986752,-0.7391304347826086,0
748,748,-1.0,1.0,-0.7487487540279812,-1.0,0.9920937455880274,-1.0,-1.0,-0.9642857142857142,-0.1514944554939759,0.521526151016923,0.5988957733535332,0.8983906046106998,-0.953198127925117,-1.0,-0.2930900143530859,0.389624254174123,-0.9550163681879452,-0.4686200307242685,-1.0,0.0,0.9995,0.0,0.9138780309530616,1.122165664044424,-1.0,-0.9990963800986752,-1.0,0
749,749,-1.0,1.0,-0.7487487540279812,-1.0,0.9949174078780176,-1.0,-1.0,-0.9642857142857142,0.1664613145916882,0.521526151016923,0.5988957733535332,0.9116137451065676,-0.9485179407176288,-1.0,-0.2914496616772606,0.3904101962889399,-0.9539379934527248,-0.4646483570010113,-1.0,0.0,0.9995,0.0,0.9114628023008228,1.1212401665895415,-1.0,-0.9990963800986752,-1.0,0
750,750,-1.0,1.0,-1.055787902600585,-1.0,0.993505576733022,-1.0,-1.0,-0.9642857142857142,-0.1514698440093342,-0.0702870153468897,0.5988957733535332,0.90726402783819,-0.9469578783151326,-1.0,-0.2898093090014353,0.3911961384046662,-0.9533988060851146,-0.4609764322380005,-1.0,0.0,0.9995370370370372,0.0,0.9096831601360152,1.119389171679778,-1.0,-0.9990963800986752,-0.9565217391304348,0
751,751,-1.0,-0.0262141410334892,-1.0504717553306486,-1.0,0.993505576733022,-1.0,-1.0,-0.9642857142857142,-0.2448950397090926,0.521526151016923,0.5988957733535332,0.9063940843845142,-0.9453978159126364,-1.0,-0.28816895632561,0.3919820805203926,-0.9527825919507028,-0.457379444715051,-1.0,0.0,0.9995185185185186,0.0,0.9138144723043182,1.118463674224896,-1.0,-0.9990963800986752,-1.0,0
752,752,-1.0,-0.0274977624946985,-1.0451556080607118,-1.0,0.9929408442750248,-1.0,-1.0,-0.3928571428571428,-0.1514944554939759,0.5211266063883351,0.5988957733535332,0.9119617224880376,-0.9235569422776913,-1.0,-0.2865286036497847,0.3927680226352095,-0.9520123242826882,-0.4544568923526544,-1.0,0.0,0.9995555555555556,0.0,0.9086662217561248,1.117538176770014,-1.0,-0.9990963800986752,-1.0,0
753,753,-1.0,-0.0288991473927149,-1.0397339816782765,-1.0,0.993505576733022,-1.0,-1.0,0.1071428571428572,0.1664613145916882,0.142692164546704,0.5988957733535332,0.9004784688995211,-0.9188767550702028,-1.0,-0.2848882509739594,0.3935539647509358,-0.950471788946659,-0.4529581475514255,-1.0,0.0,0.9994814814814816,0.0,0.8921409730829118,1.116612679315132,-1.0,-0.9990963800986752,-0.6956521739130435,0
754,754,-1.0,-0.030182768853924,-1.03441783440834,-1.0,0.9915290131300294,-1.0,-1.0,-0.7142857142857142,-0.1514452325246926,0.0111434638877334,0.5988957733535332,0.8997825141365805,-0.9157566302652106,-1.0,-0.2832478982981341,0.3943399068657527,-0.9495474677450414,-0.4501105324290906,-1.0,0.0,0.999462962962963,0.0,0.8970349890361327,1.1147616844053678,-1.0,-0.9990963800986752,-1.0,0
755,755,-1.0,-0.0315959300956223,-1.0289856601146568,-1.0,0.993505576733022,-1.0,-1.0,-0.857142857142857,-0.244944262678376,0.1427359502594258,0.5988957733535332,0.9016963897346666,-0.9141965678627144,-1.0,-0.2816075456223088,0.395125848981479,-0.9490082803774312,-0.4450897373449733,-1.0,0.0,0.9993703703703704,0.0,0.8930943528140587,1.113836186950486,-1.0,-0.9990963800986752,-0.9565217391304348,0
756,756,-1.0,-0.0330090913373193,-1.023637869110967,-1.0,0.9932232105040244,-1.0,-1.0,-0.3928571428571428,-0.1514698440093342,0.5215206778028321,0.5988957733535332,0.9114397564158324,-0.9141965678627144,-1.0,-0.2799671929464835,0.3959117910972054,-0.9483920662430194,-0.4423170594626997,-1.0,0.0,0.9995,0.0,0.8904884482155905,1.111985192040722,-1.0,-0.9990963800986752,-1.0,0
757,757,-1.0,-0.0345282396721446,-1.0183322697522783,-1.0,0.9909642806720314,-1.0,-1.0,-0.8214285714285712,0.1664613145916882,-0.0702870153468897,0.5988957733535332,0.9114397564158324,-0.9141965678627144,-1.0,-0.2783268402706582,0.3966977332120223,-0.9467745041401888,-0.4397691933006107,-1.0,0.0,0.9995925925925928,0.0,0.8928401182190864,1.1110596945858398,-1.0,-0.9990963800986752,-1.0,0
758,758,-1.0,-0.0359649536012034,-1.012910643369843,-1.0,0.9920937455880274,-1.0,-1.0,-0.5357142857142856,-0.3902258565181223,0.5215206778028321,0.5988957733535332,0.9043062200956932,-0.9126365054602184,-1.0,-0.2766864875948329,0.3974836753277486,-0.984517619872906,-0.4330997789351416,-1.0,0.0,0.999351851851852,0.0,0.8967807544411603,1.110134197130958,-1.0,-0.9990963800986752,-1.0,0
759,759,-1.0,-0.0375076546233905,-1.0075839481886586,-1.0,0.993505576733022,-1.0,-1.0,1.0,-0.3832361948798883,0.5211266063883351,0.5988957733535332,0.9029143105698124,-0.9126365054602184,-1.0,-0.2750461349190076,0.3982696174425655,-0.983054111303678,-0.4291281052118849,-1.0,0.0,0.9993888888888888,0.0,0.7265706931070643,1.1092086996760762,-1.0,-0.9990963800986752,-0.3913043478260869,0
760,760,-1.0,-0.0389325922087684,-1.0075839481886586,-1.0,0.9946350416490192,-1.0,-1.0,-0.4642857142857139,-0.3766556991738261,0.1427250038312477,0.5988957733535332,0.8983906046106998,-0.9126365054602184,-1.0,-0.2734057822431823,0.3990555595582918,-0.9812054689004428,-0.4272546742103489,-1.0,0.0,0.9995555555555556,0.0,0.7259351066196331,1.107357704766312,-1.0,-0.9990963800986752,-0.9565217391304348,0
761,761,-1.0,-0.0389325922087684,-1.0022572530074745,-1.0,0.9926584780460256,-1.0,-1.0,-0.5357142857142856,0.1664367031070466,0.0111598835300055,0.5988957733535332,0.9029143105698124,-0.9032761310452418,-1.0,-0.271765429567357,0.3998415016740182,-0.978894665896399,-0.4215594439656787,-1.0,0.0,0.9994074074074074,0.0,0.7094098579464199,1.10643220731143,-1.0,-0.9990963800986752,-1.0,0
762,762,-1.0,-0.0405930566677634,-0.99693055782628,-1.0,0.99407030919102,-1.0,-1.0,1.0,0.0333470234716653,0.1427250038312477,0.5988957733535332,0.903784254023488,-0.9001560062402496,-1.0,-0.2701250768915317,0.4006274437888351,-0.9796649335644136,-0.4187118288433438,-1.0,0.0,0.9993888888888888,0.0,0.7118250865986587,1.105506709856548,-1.0,-0.9990963800986752,-1.0,0
763,763,-1.0,-0.042171086720993,-0.991624958467601,-1.0,0.9926584780460256,-1.0,-1.0,0.9642857142857144,-0.151420621040051,0.5215206778028321,0.5988957733535332,0.9050021748586334,-1.0,-1.0,-0.2684847242157064,0.4014133859045614,-0.9791257461968034,-0.4165386488815614,-1.0,0.0,0.9993333333333334,0.0,0.7108081482187687,1.103655714946784,-1.0,-0.9990963800986752,-1.0,0
764,764,-1.0,-0.0437491167742214,-0.9862033320851564,-1.0,0.9915290131300294,-1.0,-1.0,0.6071428571428572,-0.2449196511937343,-0.0702870153468897,0.5988957733535332,0.9043062200956932,-0.9968798751950078,0.0,-0.2668443715398809,0.4021993280193783,-0.9774311573271712,-0.4091198621154781,-1.0,0.0,0.9995,0.0,0.7143674325483838,1.1027302174919018,-1.0,-0.9990963800986752,-0.8695652173913043,0
765,765,-1.0,-0.0454331339205782,-0.98088718481522,-1.0,0.9912466469010308,-1.0,-1.0,-0.5357142857142856,-0.1514452325246926,0.5215206778028321,0.5988957733535332,0.9032622879512826,-0.9968798751950078,0.0,-0.2652040188640556,0.4029852701351046,-0.9763527825919508,-0.4082955524748022,-1.0,0.0,0.9995555555555556,0.0,0.7144309911971269,1.10180472003702,-1.0,-0.9990963800986752,0.2608695652173913,0
766,766,-1.0,-0.0471053747232541,-0.9755710375452832,-1.0,0.9946350416490192,-1.0,-1.0,1.0,-0.0361927263833577,0.5211266063883351,0.5988957733535332,0.9016963897346666,-0.9968798751950078,0.0,-0.2635636661882303,0.403771212250831,-0.973887926054304,-0.4032747573906849,-1.0,0.0,0.999351851851852,0.0,0.7132869355197506,1.1008792225821378,-1.0,-0.9990963800986752,0.4782608695652173,0
767,767,-1.0,-0.0488129445569713,-0.9702548902753468,-1.0,0.9949174078780176,-1.0,-1.0,-0.2857142857142856,0.1664367031070466,0.1427304770453414,0.5988957733535332,0.902566333188342,-1.0,0.0,-0.261923313512405,0.4045571543656479,-0.9500096283458502,-0.39990258158792,-1.0,0.0,0.9994814814814816,0.0,0.730892681221597,1.099953725127256,-1.0,-0.9990963800986752,0.3913043478260869,0
768,768,-1.0,-0.0505205143906897,-0.9649387430054102,-1.0,0.9920937455880274,-1.0,-1.0,1.0,-0.0671324390135102,0.0111489371018274,0.5988957733535332,0.902218355806872,-0.9968798751950078,0.0,-0.2602829608365797,0.4053430964813742,-0.9487001733102252,-0.3948817865038028,-1.0,0.0,0.9996296296296298,0.0,0.7326087647376615,1.0990282276723742,-1.0,-0.9990963800986752,0.2608695652173913,0
769,769,-1.0,-0.0522163078807274,-0.9596331436467312,-1.0,0.9951997741070172,-1.0,-1.0,1.0,-0.1513960095554093,0.1427304770453414,0.5988957733535332,0.902218355806872,-0.9968798751950078,0.0,-0.2586426081607544,0.4061290385961911,-0.9476217985750048,-0.3914346734609761,-1.0,0.0,0.9993703703703704,0.0,0.7336257031175515,1.0990282276723742,-1.0,-0.9990963800986752,-1.0,0
770,770,-1.0,-0.0540651938386143,-0.9543275442880428,-1.0,0.993505576733022,-1.0,-1.0,1.0,-0.2448950397090926,0.5215206778028321,0.5988957733535332,0.9058721183123092,-0.9968798751950078,0.0,-0.2570022554849291,0.4069149807119174,-0.9465434238397844,-0.3858893176964293,-1.0,0.0,0.9994074074074074,0.0,0.7311469158165695,1.098102730217492,-1.0,-0.9990963800986752,-0.9130434782608696,0
771,771,-1.0,-0.0558905271091407,-0.9543275442880428,-1.0,0.993505576733022,-1.0,-1.0,1.0,-0.2021879609846443,0.5219913742145936,0.5979085746286343,0.9043062200956932,-0.998439937597504,0.0,-0.2553619028091038,0.4077009228276438,-0.9448488349701522,-0.3842406984150774,-1.0,0.0,0.9994814814814816,0.0,0.7309562398703402,1.09717723276261,-1.0,-0.9990963800986752,-1.0,0
772,772,-1.0,-0.0558905271091407,-0.949106328219351,-1.0,0.9937879429620216,-1.0,-1.0,-0.5357142857142856,-0.0982844256986971,0.5153359458808584,0.6343092839757898,0.904480208786428,-0.9921996879875196,0.0,-0.2537215501332786,0.4084868649424606,-0.9437704602349316,-0.3812432088126192,-1.0,0.0,0.9993888888888888,0.0,0.7321638541964596,1.096251735307728,-1.0,-0.9990963800986752,-1.0,0
773,773,-1.0,-0.057739413067029,-0.9437690851269148,-1.0,0.9946350416490192,-1.0,-1.0,-0.1071428571428572,0.1664613145916882,0.5212032313855989,0.6327800234055849,0.9048281861678986,-0.982839313572543,0.0,-0.2520811974574533,0.409272807058187,-0.9211245907953014,-0.3783955936902843,-1.0,0.0,0.9995925925925928,0.0,0.890742682810563,1.095326237852846,-1.0,-0.9990963800986752,-0.6086956521739131,0
774,774,-1.0,-0.0596825097743642,-0.9384529378569784,-1.0,0.9946350416490192,-1.0,-1.0,1.0,-0.0614964090305691,0.5215206778028321,0.6359893167148891,0.9046541974771634,-0.9812792511700468,0.0,-0.250440844781628,0.4100587491730039,-0.9200462160600807,-0.3762973509685636,-1.0,0.0,0.999425925925926,0.0,0.891759621190453,1.094400740397964,-1.0,-0.9990963800986752,-1.0,0
775,775,-1.0,-0.0615549484196151,-0.9331684343207912,-1.0,0.9946350416490192,-1.0,-1.0,-0.8928571428571428,-0.1513960095554093,0.3547354248308768,0.6342841552809726,0.903436276642018,-0.9765990639625584,0.0,-0.2488004921058026,0.4108446912887302,-0.9178124398228384,-0.3756229158080106,-1.0,0.0,0.9992962962962963,0.0,0.8977341341723069,1.093475242943082,-1.0,-0.9990963800986752,-1.0,0
776,776,-1.0,-0.063521597814306,-0.9279472182521028,-1.0,0.9943526754200196,0.0,-1.0,-0.8928571428571428,-0.2448950397090926,-0.0702870153468897,0.5992439852674052,0.904132231404958,-0.967238689547582,0.0,-0.2471601394299774,0.4116306334044566,-0.9159637974196032,-0.3750234178875189,-1.0,0.0,0.9995370370370372,0.0,0.8965265198461876,1.0925497454881998,-1.0,-0.9990963800986752,-1.0,0
777,777,-1.0,-0.0655000235526861,-0.7487487540279812,-1.0,0.993505576733022,0.0,-1.0,-0.4642857142857139,-0.1513960095554093,0.4050999408892872,0.5719506328841291,0.9032622879512826,-0.9609984399375976,0.0,-0.2455197867541521,0.4124165755192734,-0.9143462353167726,-0.3743489827269659,-1.0,0.0,0.9994814814814816,0.0,0.8978612514697933,1.091624248033318,-1.0,-0.9990963800986752,-0.0869565217391304,0
778,778,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9932232105040244,0.0,-1.0,-0.857142857142857,-0.0122949747963015,0.5215206778028321,0.5664761672278731,0.9029143105698124,-0.9188767550702028,0.0,-0.2438794340783268,0.4132025176349998,-0.913267860581552,-0.3736745475664129,-1.0,0.0,0.9993333333333334,0.0,0.8969078717386464,1.0906987505784358,-1.0,-0.9990963800986752,0.1304347826086955,0
779,779,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9923761118170268,0.0,-1.0,-0.8928571428571428,0.1664613145916882,0.457823412220592,0.5663792422621565,0.9051761635493688,-0.9157566302652106,0.0,-0.2422390814025015,0.4139884597498167,-0.8929327941459657,-0.3724755517254299,-1.0,0.0,0.9995740740740742,0.0,0.9033908539104454,1.089773253123554,-1.0,-0.9990963800986752,0.4347826086956521,0
780,780,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.998870535084004,0.0,-1.0,-0.8214285714285712,-0.2490513041779536,0.1427742627580634,-0.6290609765728787,0.9036102653327528,-0.8502340093603744,0.0,-0.2405987287266762,0.414774401865543,-0.8899287502407086,-0.3718011165648769,-1.0,0.0,0.9995370370370372,0.0,0.8980519274160227,1.0888477556686722,-1.0,-0.9990963800986752,0.5217391304347825,0
781,781,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.99407030919102,-1.0,-1.0,1.0,-0.3902750794874057,0.0112310353131772,-0.8238083613937083,0.9013484123531964,-0.8268330733229329,0.0,-0.2389583760508509,0.4155603439812694,-0.8883111881378779,-0.3692532504027874,-1.0,0.0,0.9993703703703704,0.0,0.8978612514697933,1.08792225821379,-1.0,-0.9990963800986752,1.0869565217391304,0
782,782,-1.0,0.9999764473126384,-0.7487487540279812,-1.0,0.9915290131300294,-1.0,-1.0,0.3571428571428572,-0.3828670226102638,0.1427687895439697,-0.8021294773949439,0.9023923444976072,-0.8252730109204368,0.0,-0.2373180233750256,0.4163462860960862,-0.8872328134026575,-0.3680542545618044,-1.0,0.0,0.9993888888888888,0.0,0.9159119077128416,1.0869967607589082,-1.0,-0.9990963800986752,0.1739130434782607,0
